FS_PERM_SEC_ID,ENTITY_NAME,FF_MKT_VAL_CURR,FF_CURR_PS_CF,FF_PBK_SECS_CURR,FF_PE_SECS_CURR,DATE,FF_SALES,FF_NET_INCOME,FF_ASSETS,FF_DFD_TAX_ITC,FF_DEBT,FF_EPS_REPORTED,FF_EQ_TOT,FF_EPS_BASIC,FF_COGS,FF_CAPEX
Q1LMT3-S-US,STANLEY BLACK & DECKER INC,22111.5,10.3039017057709,2.99227,21.6498,20171231,12747.2,1226,19079.9,434.2,3831.7,8.04,8299.9,8.19,7914,442.4
TF3005-S-US,COWEN INC,454.498,-1.39447465297714,0.597124,,20171231,752.796,-60.882,3313.874,-116.323,771.791,-2.29,1188.623,-2.29,230.195,5.986
G39SK3-S-US,FLUENT INC,176.781,0.01733443224417,0.931819,,20171231,220.268,-53.206,316.999,,62.963,-0.96,224.007,-0.9561,161.6,8.127
NZ7YB0-S-US,AMERICAN MIDSTREAM PARTNERS LP,314.475,0.15268764308553,1.42066,,20171231,651.554,-266.358,1930.198,8.123,1209.007,-4.85,508.12,-5.7689,642.045,85.054
XQCYW5-S-US,BERGIO INTERNATIONAL INC,0.485205,-0.00005468410259,,,20171231,0.635948,-0.199785,1.525813,,0.910117,0,-0.265409,-0.0001,0.444912,0
RV9X33-S-CA,HAMILTON THORNE LTD,102.427,0.05187383022942,3.38317,11.5816,20171231,28.7133674609193,7.4073673132616,48.0426837852,-5.25612525,13.8454884204,0.0779,27.1625677314,0.0779,12.8519343503941,1.17856333176092
PSLVBP-S-US,ARMOUR RESIDENTIAL REIT INC,992.016,6.39188609044075,0.822227,7.08383,20171231,272.271,181.154,8928.917,,7555.917,4.17,1326.051,4.22,26.582,0
TF7603-S-CA,BELLATRIX EXPLORATION LTD,70.0104,0.81661353170386,0.0799118,,20171231,225.438,-91.363,1340.923,-48.298,411.61,-1.85,766.204,-1.85,257.304,123.25
L7PT74-S-US,POSITIVEID CORP,0.0065751,-0.40136271691685,,,20171231,5.359,-8.567,1.725,,6.183,-150,-9.701,-150,3.514,0.041
KB3484-S-US,SANUWAVE HEALTH INC,42.4987,-0.02598726454562,,,20171231,0.738527,-5.537936,1.27881,,6.048044,-0.04,-9.760827,-0.04,0.266039,0
C6LN92-S-CA,WPC RESOURCES INC,3.2725,-0.00464867074102,1.38812,,20171130,0,-0.629972,2.081539,,0,-0.01,1.190153,-0.01,0.001708,0.04501
SRL6DH-S-US,APPTECH CORP,44.4781,-0.00464500298124,,,20171231,0.255103,-1.5495,1.95268,,2.855609,-0.02,-4.240269,-0.02,0.398495,0.35
WDH4R7-S-AU,LENDLEASE GROUP,11793.5,0.73015856323863,1.90418,15.0218,20170630,16660.9,758.6,21573.5,108.8,2162,1.352,6166.5,1.352,14939.2,160.3
TBWFBY-S-US,KENNEDY WILSON HOLDINGS INC,3169.71,1.55325955985208,2.45305,15.9846,20171231,810.6,99.4,7724.8,0,5661.9,0.83,1577.5,0.83,551.4,0
F08VK2-S-CA,HEATHERDALE RESOURCES LTD,5.13232,-0.00430311485421,,,20171031,0,-1.65189164431011,1.4661359703,,0.1074142575,-0.0131,-4.7522349225,-0.0131,0.01585555779401,0
DPVJF4-S-US,VALVOLINE INC,4154.35,0.0306618357241,,18.7048,20170930,2084,304,1915,-281,1182,1.49,-117,1.49,1306,68
SC5VBS-S-US,CHINA HGS REAL ESTATE INC,65.773,0.20142528301886,0.375337,8.11111,20170930,57.455464,6.329114,379.652589,0.17095,129.647312,0.14,161.889366,0.14,45.590345,0.097524
GQNJ7T-S-US,METATRON INC,0.398637,-0.00003777948359,0.769231,,20171231,0.032351,-0.148606,1.236695,,0.460854,0,0.769491,0,0.059462,0
X8PZ34-S-US,SUNSHINE BIOPHARMA INC,2.32443,-0.00068123091791,,,20171231,0,-1.040236,0.257485,,0.802319,0,-0.573363,-0.0012,0.006629,0.003718
SGCL4Y-S-US,KENON HOLDINGS LTD,848.314,15.7155702528471,1.02373,,20171231,365.704,-160.836,2525.857,52.753,1036.499,4.4,1051.347,-2.9917,287.93,238.013
TSK3DK-S-CA,NV GOLD CORP,6.35511,-0.01479825054169,0.940578,,20170831,0,-1.85204,4.84766,,0,-0.07,4.603078,-0.07,0,1.699987
M2L6L5-S-US,SPINE INJURY SOLUTIONS INC,5.5594,0.00256440443213,2.29875,,20171231,1.855615,-0.405924,3.985303,,1.55,-0.02,2.328188,-0.02,0.59086,0.003614
L44GF7-S-US,SQUARE INC,27509,0.63675076455033,33.7912,,20171231,2214.253,-62.813,2187.27,0.125,358.572,-0.17,786.333,-0.17,1405.491,26.097
TP432Y-S-AU,ALEXIUM INTERNATIONAL GROUP LTD,58.7255,-0.0303480737833,5.67613,,20170630,23.812561,-12.155268,9.650597,,6.248453,-0.0403,0.219474,-0.04,28.451247,1.619207
W5K6YN-S-CA,ISIGN MEDIA SOLUTIONS INC,11.2175,-0.0108830782781,,,20170430,0.204628,-2.332368,1.900859,,1.012,-0.022,-1.816069,-0.022,1.029339,0
G937TJ-S-CA,RELIANT GOLD CORP,,-0.00524762314476,,,20171231,0,-0.117091,0.11683,,0,-0.01,0.107785,-0.01,0,0
MSPQN4-S-US,PFENEX INC,153.88,-0.703700165584,2.41974,,20171231,28.78,-25.684,79.391,,0.647,-1.09,57.763,-1.09,6.562,2.242
VJYLZ9-S-US,UBIQUITI NETWORKS INC,6266.98,2.94247255937032,22.0789,36.4698,20170630,865.268,257.506,972.711,-5.133,256.564,3.09,601.764,3.16,462.257,7.232
LHF0FM-S-CA,AFFINITY METALS CORP,2.73912,-0.00735328134583,5.24705,,20170630,0,-0.064966,0.453843,,0,0,0.442933,-0.0031,0.000203,0
VQXZJ8-S-CA,CANTERRA MINERALS CORP,1.94341,-0.00327407214542,,,20171231,0,-0.602632,0.111755,,0,-0.01,-0.515592,-0.01,0,0
FWD64L-S-US,CAMBIUM LEARNING GROUP INC,559.75,0.88379990237069,,12.6383,20171231,158.184,45.055,158.554,-30.614,47.799,0.95,-14.292,0.97,48.031,18.16
XJK3ZG-S-US,3DX INDUSTRIES INC,1.88621,-0.00515910816594,,5.10588,20171031,0.855095,0.726252,0.483869,,0.934896,0.012,-1.961379,0.016,0.115965,0.005972
S0ZG0Z-S-US,COBALT INTERNATIONAL ENERGY INC,,-6.58463546023355,,,20171231,53.891,-968.258,1596.754,,0,-32.76,-1793.948,-32.76,430.344,250.8
PHK0M0-S-CA,CANADA RARE EARTH CORP,11.2411,-0.00466865965074,,,20170331,0.160615,-0.315688,2.194609,,0.160918,0,1.889855,-0.0019,0.153804,0.009632
KQK6LG-S-US,ABBY INC,0.335322,-0.00048317932831,,,20171231,0.14263826,-0.06643621,0.15107778,,0.62268172,-0.0006,-0.65133813,-0.0006,0.04519141999999,0
RRXLHH-S-US,NATIONAL AMERICAN UNIVERSITY HOLDINGS INC,22.3845,-0.07928157494554,1.26159,,20170531,86.587,-6.275,57.592,0.194,11.568,-0.26,29.94,-0.26,31.134,6.112
Q54924-S-US,BLINK CHARGING CO,73.5182,-0.76647111871618,28.3617,,20171231,2.500357,-75.363496,2.687013,,4.595629,-25.95,-36.094383,-25.95,7.468532,0.023169
N07Q50-S-US,TWO RIVERS WATER & FARMING CO,3.58733,-0.13386064484965,,,20171231,0.692,-12.061,38.152,,18.657,-0.4,12.137,-0.4,0.453,0.506
RRX4HY-S,ALTA MESA HOLDINGS LP,,,,,20171231,293.453,-77.661,1085.397,,635.606,,154.445,,194.23,313.961
NMHX4G-S-CA,PETROCORP GROUP INC,,-0.0004133704433,,,20170331,0,-0.055538,0.011891,,0,0,-0.114062,-0.0007,0,0
MBKW1Q-S-CA,ASCENDANT RESOURCES INC,57.4703,0.01581488795166,1.9766,,20171231,76.841365588101,-15.6508802934697,65.09846691315,,1.83443783025,-0.2336,20.33396642535,-0.2336,77.5645272624466,17.4519472110438
WFJGCK-S-US,SORRENTO THERAPEUTICS INC,583.66,-0.66048726998595,1.77722,,20171231,151.856,9.061,479.776,15.535,5.211,0.13,206.61,0.13,11.025,10.972
JK7YB9-S-US,ALLERGAN PLC,63042.2,15.4029917655664,0.871452,,20171231,15940.7,-4125.5,118341.9,6033.3,30075.3,-13.19,73837.1,-13.19,9495.6,964.2
PJR7LY-S-CA,BLACKSTEEL ENERGY INC,8.30484,-0.00014293231416,,,20170430,0.069354,-0.814478,1.948572,,2.006054,-0.02,-0.420262,-0.02,0.071173,0.759869
W16YRJ-S-CA,ACADIAN TIMBER CORP,332.278,1.06078536847768,1.20107,12.8129,20171231,77.827,30.819,462.216,80.188,90.866,1.84,274.085,1.84,49.435,0.943
MWNXW1-S-CA,AUTOCANADA INC,394.051,3.05364166059723,0.763354,6.67442,20171231,3101.56,57.844,1761.046,25.71,969.907,2.11,537.607,2.11,2868.143,24.831
MSD0HD-S-CA,BLACK DIAMOND GROUP LTD,209.442,0.682933872365,0.91689,,20171231,153.377,-95.41,430.895,34.82,115.059,-1.81,228.116,-1.81,118.847,23.581
K96C4Y-S-CA,CES ENERGY SOLUTIONS CORP,1171.68,0.50760903059576,1.85222,29,20171231,1029.64,36.241,1140.667,-7.686,422.277,0.14,593.198,0.14,808.031,66.591
PX9JZ6-S-US,FIRST AMERICAN FINANCIAL CORP,6367.91,10.1549270546933,1.78395,13.611,20171231,5769.078,423.049,9573.222,196.504,732.81,3.76,3483.025,3.79,,134.206
DWQNCN-S-US,PIONEER POWER SOLUTIONS INC,39.7033,-0.0252120100848,2.3435,,20171231,101.39,-9.344,69.89,-1.064,29.012,-1.07,17.502,-1.07,82.474,1.45
MNRQB0-S-CA,OROSUR MINING INC,6.82005,0.04914465964893,0.152247,,20170531,58.5148034930954,3.42017743023678,75.3204348,-4.2074305,0.5443321,0.0397,47.5378865,0.0397,53.3058137279728,17.4978129651378
G0LSRP-S-US,SPRING BANK PHARMACEUTICALS INC,186.172,-1.70807736063709,5.56602,,20171231,0,-27.679,52.341,,0,-2.48,34.748,-2.48,0.158,0.323
THKDQW-S-US,STANDARD METALS PROCESSING INC,25.3296,-0.00721781199564,,,20171231,0,-0.596693,3.908854,,3.006623,-0.01,-5.854039,-0.01,0,0
LLQQZN-S-US,SHOPIFY INC,15104.5,0.4855347024861,9.11167,,20171231,673.304000000788,-39.9950000000468,1115.447,1.388,0,-0.42,1001.1,-0.42,302.395000000354,24.2620000000284
VJ7TDV-S-CA,BONTERRA ENERGY CORP,617.12,3.1292030075188,1.2261,116,20171231,188.362,2.506,1125.551,129.754,316.712,0.08,510.26,0.08,155.984,77.694
QMTK78-S-US,INOLIFE TECHNOLOGIES INC,5.51528,-0.00219227055767,,,20170331,0,3.186103,0.780426,,1.476522,0.0518,-0.842212,0.0518,0,0
VWLVZC-S-CA,VERSAPAY CORP,93.2881,-0.20710708823374,7.72371,,20171231,2.401296,-8.668511,33.303662,,0.016565,0.01,14.324111,-0.2676,1.118243,0.056341
WC77JQ-S-CA,BARKERVILLE GOLD MINES LTD,184.718,-0.14043324753753,3.42689,,20171231,0,-53.813125,100.521845,0,0.851993,-0.14,61.88912,-0.14,1.552724,26.395297
XM7DYR-S,TORRID INC,,,,,20170131,640.172,-29.097,265.786,1.51,22.084,,96.908,,388.517,59.688
C5FWZD-S-US,LIVE NATION ENTERTAINMENT INC,10248.1,2.5523533913709,9.00184,,20171231,10337.448,-97.646,7504.263,137.635,2299.959,-0.48,1662.871,-0.48,8184.325,249.412
XLZ1RN-S-US,MEDAMERICA PROPERTIES INC,11.7495,-0.38497127537342,27.1739,,20171231,0,-0.715776,0.768381,,0.033191,-0.57,0.64151,-0.57,0,0.022616
GJHSMZ-S-US,UNIVAR INC,3840.4,2.95122313453419,3.29219,20.4211,20171231,8253.7,119.6,5732.7,12.6,2895.4,0.85,1090.1,0.85,6940.6,82.7
W6SBJ9-S-US,UNION BANKSHARES CORP,2675.15,1.65586375286249,1.4345,22.6648,20171231,401.887,72.923,9315.179,,1219.414,1.67,1046.329,1.67,,9.261
K3ST36-S-US,VIRTU FINANCIAL INC,1839.41,2.62325571230317,3.78282,9.09502,20171231,1027.982,1.613,7320.006,-125.76,2561.76,0.03,1151.578,0.03,596.196,33.09
QF4KL4-S-CA,92 RESOURCES CORP,4.62098,-0.01079956957182,1.49908,,20170331,0,-0.964246,2.102808,,0,-0.02,2.025042,-0.02,0,0.522422
SY8P7C-S-US,PARK HOTELS & RESORTS INC,6452.22,2.87377752586648,1.11902,12.6623,20171231,2791,2617,9714,59,2961,12.21,5962,12.4028,2264,185
B4XTML-S-US,WESTERN GAS EQUITY PARTNERS LP,7984.67,4.36420813198257,8.02948,21.9699,20171231,2250.154,376.607,8016.311,7.409,3492.712,1.72,3944.879,1.72,1518.007,675.025
MR5L38-S-US,SWK HOLDINGS CORP,130.59,1.5966766214871,0.616945,90.9091,20171231,27.199,3.047,209.883,-22.725,0,0.23,207.952,0.23,,0
NCCJYR-S-CA,HUNT MINING CORP,16.5331,0.05208676722162,,11.5556,20171231,12.0141648727915,2.14939312443988,10.6893274176,,3.0459490149,0.0389,-1.93538299995,0.0389,7.68659005753275,3.37456540347244
FBB9F7-S-CA,RAINY MOUNTAIN ROYALTY CORP,1.24021,-0.01583233188679,0.359207,,20170430,0,-0.943929,3.370595,,0,-0.04,3.171498,-0.04,0.002054,0.292537
CC4TDF-S-US,BLACKSTAR ENTERPRISE GROUP INC,75.4,-0.00433690384615,500,,20171231,0,-0.116138,0.180307,,0.0185,-0.01,0.1584,-0.01,0.000575,0
J84WCL-S-US,HEALTHIER CHOICES MANAGEMENT CORP,2.93489,-0.00004311326829,10,,20171231,12.961095,-9.861928,11.701405,,0.01257,0,0.406539,-0.0004,6.682314,0.192885
V64GSS-S-CA,WESTRIDGE RESOURCES INC /CANADA/,,-0.01576387794167,,,20170731,0,-0.754514,0.253644,,0,-0.03,0.229787,-0.03,0,0.05
P24WH1-S-US,SESEN BIO INC,130.812,-0.24549661429057,3.08954,,20171231,0.425,-29.029,75.097,12.528,0,-1.11,18.034,-1.11,,0
H9N5V5-S-US,KINGOLD JEWELRY INC,81.3268,1.03322108781801,0.203994,1.33707,20171231,2009.732643,26.192652,3042.345352,-6.677675,2626.744596,0.39,390.232387,0.4,1810.260952,1.241172
X9WDQG-S-US,BLUE SPHERE CORP,0.17901,-1.77300150829563,,,20171231,3.823,-3.908,41.087,,27.787,-1.02,-1.441,-1.02,2.225,0.281
VNSS84-S-CA,QUANTUM INTERNATIONAL INCOME CORP,80.1659,0.24206068552483,,,20170228,14.6527163227749,-5.23016670471321,44.9420559101,,12.2553504109,-0.2478,21.09465951505,-0.1376,9.90441714292705,0.76207502271241
M3R30V-S-CA,GAMEHOST INC,294.3,0.96720445401715,2.5681,17.0857,20171231,68.2,16.7,164.1,8.4,25.8,0.68,124,0.68,40.3,0.4
N48V9Y-S-US,AVINGER INC,11.2443,-2.74470666078518,0.456882,,20171231,9.934,-48.732,15.088,,44.744,-74.74,-35.69,-74.7424,12.696,0.045
TVTHNM-S-US,SINO UNITED WORLDWIDE CONSOLIDATED LTD,211.075,-0.09360404727793,,,20171231,0.03,-0.799509,0.065044,,0.09963,-0.01,-0.078508,-0.0152,,0
SSM614-S,DIGITAL REALTY TRUST LP,,6.44026825750852,,,20171231,2460.128,252.029,21404.345,,8819.429,0.99,11103.352,0.99,1728.294,1201.476
BBQHNK-S-US,NATIONAL GENERAL HOLDINGS CORP,2937.17,2.7395321867138,1.91023,32.7024,20171231,4431.025,105.845,8439.743,,713.71,0.68,1953.425,0.7,,95.668
SQFX2C-S-CA,NEW LOOK VISION GROUP INC,529.477,1.74231511254019,4.2332,44.8026,20171231,229.151,10.06,384.76,23.012,169.204,0.72,140.628,0.72,203.714,11.209
T42K0X-S-CA,GUNPOINT EXPLORATION LTD,14.0679,-0.00243675537923,2.99302,,20171231,0,0.03410000000029,8.10320000009496,0.07870000000092,0.76510000000896,0,5.45930000006398,0.0008,0,0
L8NM67-S-US,ITOCO INC,1.04002,-0.07073154972236,,,20171231,0,-0.618516,0,,0.015671,0,-0.846428,-0.063,0,0
WGN0D3-S-CA,FRONTLINE GOLD CORP,1.82602,-0.00025961218456,,32.5,20171231,0,-0.003281,0.589646,,0.153828,0,-1.828672,0,0.001552,0.140614
K0JN58-S-US,VERITEX HOLDINGS INC,746.74,1.68493094036887,1.4985,24.125,20171231,87.128,15.152,2950.189,-4.61,102.853,0.8,488.929,0.82,,44.752
BLGD5P-S-US,SABRE CORP,6826.45,3.50342905116864,7.78619,19.3828,20171231,3598.484,242.531,5649.364,67.984,3455.869,0.87,698.5,0.8759,2599.917,316.436
B33165-S-US,EX ONE CO,115.52,-0.63461301073941,1.63086,,20171231,57.744,-20.017,95.56,,1.696,-1.25,75.209,-1.25,42.92,0.987
B5VJ6C-S-US,PERNIX THERAPEUTICS HOLDINGS INC,23.3918,-0.02964460165066,,,20171231,146.068,-77.141,205.492,,283.64,-7.21,-174.257,-7.21,117.847,0.018
MCVGKW-S-US,US HIGHLAND INC,0.47958,-0.00062273213114,,,20171231,0,-0.700483,0.078066,,1.249753,0,-2.637087,-0.0022,0,0
XCZS8P-S-US,CREDNOLOGY HOLDING CORP,1.26641,0.00034205845045,5.92593,16,20171231,1.146517,0.053895,1.134817,,0.609529,0,0.512014,0,0.565942,0.0395
QTNQS9-S-US,CONNEXUS CORP,0.0031179,-0.00629266493473,,,20170630,-0.009523,-0.865434,0.043437,,0.724333,-0.0011,-2.407804,-0.0011,0.006011,0
BYPQ02-S-US,EASTON PHARMACEUTICALS INC,10.7264,-0.00033679450301,67.6471,,20171231,0.153,-0.245279,2.625213,,2.434428,0,0.160011,-0.0003,0,1.549213
PQ7J0D-S-US,TRADE DESK INC,3661.14,2.08553802349033,13.8992,70.0565,20171231,308.217,50.798,797.164,-0.258,27,1.15,245.583,1.26,66.23,13.064
N0406N-S-US,MUSCLEPHARM CORP,17.3838,-0.3194406733641,,,20171231,102.155,-10.973,33.826,,25.326,-0.79,-12.534,-0.79,71.47,0.037
DMXX9S-S-US,CREATIVE LEARNING CORP,1.8135,0.02265161290322,2.88962,,20170930,2.456033,-1.031002,1.122781,0,0,-0.09,0.689174,-0.09,1.312009,0.019349
X6H85S-S-US,LAS VEGAS RAILWAY EXPRESS INC,0.0000846,-0.22676950354609,,,20170331,0,-0.711169,0.206419,,0.475272,-0.001,-1.266963,-0.001,0.009263,0
DBQ36K-S-US,AMPIO PHARMACEUTICALS INC,221.845,-0.1602791557095,,,20171231,0,-51.891945,15.314603,,0,-0.79,-34.176885,-0.79,1.214474,0.072325
PJP5P0-S-US,KBRIDGE ENERGY CORP,0.0406636,0.00487732090536,,0.518518,20171231,0.319885,0.078424,0.354343,,0.153198,0.01,-0.587989,0.0054,0.143617,0.219335
V3LKDV-S-CA,ROCKBRIDGE RESOURCES INC,0.399835,-0.00265084115248,4.74383,,20170930,0.248468,-0.067226,0.445785,,0.066875,0,0.122936,-0.0042,0.227047,0.334486
XL2640-S-US,PAPA MURPHYS HOLDINGS INC,93.2635,0.90747184053783,0.973265,6.47059,20171231,118.661,-0.007,249.725,24.457,95.394,0,102.171,-0.0004,83.379,3.987
J70P7K-S-US,MFC BANCORP LTD,82.4803,-0.79351924757129,0.372028,,20171231,211.11930983253,-36.8679715074196,316.809928568578,-5.10076220120516,36.5593200047887,-2.9353,223.431900714314,-2.9353,180.863767526827,0.5893636653051
X46J8D-S-US,IOVANCE BIOTHERAPEUTICS INC,1232.59,-0.9388351572348,4.21195,,20171231,0,-92.064,155.373,,0,-1.41,145.481,-1.41,0.952,1.028
GDBGVG-S-US,ENERTOPIA CORP,2.41857,-0.00523306416601,,,20170831,0,-0.801166,0.191213,,0,-0.01,-0.237528,-0.01,0,0.005
KW8NSS-S-GB,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,13816.7,1.27271595777258,2.26164,8.16351,20171231,20119.9471837345,1752.56896720585,24198.8606913969,8.87673258185572,6597.18765483517,0.8391,6475.57641846375,0.8391,14834.2131921866,1305.01137488092
VH38MH-S-CA,PHILIPPINE METALS INC,0.60262,-0.01729528392685,,,20170331,0,-0.149602,0.226591,,0,-0.03,-0.475228,-0.03,0,0
PHMQSK-S-CA,PETRODORADO ENERGY LTD,1.04733,-0.02292002411329,0.716789,,20171231,0,-0.58376836790963,1.9247667546,,0,-0.026,1.87249242765,-0.0342,0,0
DS978N-S-US,GENON ENERGY INC,,152000000,,,20171231,1558,-295,4404,,165,,75,,1323,80
BS0QH1-S-US,QUANTUM MATERIALS CORP,18.5194,-0.00535005841756,,,20170630,0.03325,-7.659853,2.109709,,3.495225,-0.02,-3.194972,-0.02,,0.044911
CN3ZYH-S-US,ERIN ENERGY CORP,1.18399,-0.11827417534177,,,20171231,101.173,-151.892,251.128,,269.562,-0.71,-362.778,-0.71,144.144,61.015
XQBW5J-S-US,FOUNDATION MEDICINE INC,,-3.06710288930177,,,20171231,152.903,-161.466,169.003,,60,-4.5,31.668,-4.5,85.27,15.658
NMGCB4-S-US,STELLAR BIOTECHNOLOGIES INC,7.37136,-1.02660692164878,0.456573,,20170930,0.22828700000134,-5.03064800002964,7.720005,,0,-3.43,7.399058,-3.43,0.53445300000314,0.30273300000178
CMK6J9-S-CA,CONA RESOURCES LTD,,0.52317684097974,,,20171231,337.524,-86.996,1187.107,0,320.855,-0.85,593.539,-0.85,326.008,57.932
VYR39J-S-EC,BANCO BOLIVARIANO SA,191.52,0.20355237280701,0.670209,5.61497,20171231,218.09474824,27.76067594,3114.91892983,0,312.28531896,,276.59165845,0.1218,,
XKSL6F-S-CA,CONIFEX TIMBER INC,217.849,0.97884594728136,0.582965,5.92405,20171231,469.7286,16.9714,444.8181,,169.7933,0.67,209.6436,0.67,351.3193,73.1122
DJKH0N-S-CA,SOUNDVEST SPLIT TRUST,2.03811,-0.42037115268557,0.619722,,20171231,1.566024,-0.713922,20.026033,,16.57337,-0.39,3.289419,-0.39,0.320755,0
WK1C5W-S-US,ENVISION SOLAR INTERNATIONAL INC,29.6647,-0.01543131590949,,,20171231,1.412042,-3.04143,3.310508,,2.575662,-0.02,-0.349262,-0.02,1.884793,0.026365
FVMBN6-S-GB,OKEY GROUP SA,524.694,0.07790607788192,1.24559,9.60591,20171231,3052.2233856,54.4709036,1606.64603598,-17.86634775,627.21737721,0.203,421.23950523,0.203,2433.4470044,61.0951052
P5KLLR-S-CA,FAIRMONT RESOURCES INC,0.672642,-0.03298421151221,,,20171031,0,-2.053511,0.825267,,0.272805,-0.07,-1.084011,-0.055,0,0.043026
FGW40D-S-CA,CHINOOK ENERGY INC,57.0091,0.00251381030125,0.688166,,20171231,25.251,-16.914,130.571,,0,-0.08,84.849,-0.08,30.968,39.044
WWHZ5D-S-US,DOUGLAS DYNAMICS INC,1068.08,2.89797806264041,4.25019,19.0086,20171231,474.927,54.609,685.176,39.269,315.332,2.4,256.678,2.42,343.242,7.563
FH39Q4-S-CA,CHINA KELI ELECTRIC CO LTD,2.26038,-0.00423073605043,,,20170430,10.977609,-6.269697,32.102211,,21.290426,-0.069,-3.90918,-0.069,8.389267,0.034702
S8ZYW2-S-US,BARISTAS COFFEE CO INC,0.539171,-0.0001228859126,0.628023,,20171231,0.175376,-0.360539,3.314132,,0.474926,-0.004,1.44405,-0.004,0.224189,0
JHH0PW-S-US,AIR LEASE CORP,4592.15,10.9262998971045,1.08639,6.27273,20171231,1515.38,756.152,15614.164,517.795,9698.785,6.82,4127.442,7.33,,2923.44
LRJK5P-S-CA,ARCH BIOPARTNERS INC,84.9888,-0.02794990398734,,,20170930,0,-1.904426,0.067938,,0.349448,-0.035,-0.56341,-0.035,0,0
SM37H6-S-CA,ST GEORGES ECO MINING CORP,,-0.00972909620746,,,20171231,0,-1.144318,2.374567,,0.566626,-0.02,1.144319,-0.02,0,0.325018
X6QM2K-S-US,SIX FLAGS ENTERTAINMENT CORP,5438.23,5.47370111715227,,19.0855,20171231,1359.074,273.816,2456.676,106.851,2021.178,3.09,-10.6810000000001,3.15,731.168,135.219
TZB4RG-S-US,ROADRUNNER TRANSPORTATION SYSTEMS INC,80.0946,-1.04471914197419,0.904588,,20171231,2091.291,-91.186,906.664,14.282,206.61,-2.37,374.164,-2.37,1765.05,14.517
KS5B1C-S-US,QEP RESOURCES INC,2381.61,3.04840996556613,0.646244,,20171231,1622.9,269.3,7394.8,518,2204.8,1.12,3797.9,1.12,1417.2,1974.8
DSJ4G4-S-CA,POLLARD BANKNOTE LTD,512.516,1.50743762932886,5.08694,24.5251,20171231,285.654,16.784,228.274,0.275,101.289,0.71,57.569,0.71,230.455,9.194
XH955D-S-US,BANK OF PRINCETON,223.138,2.94112332480048,1.29221,18.5635,20171231,50.802,11.014,1204.391,-0.809,0,1.9,168.295,2,,0.15
D0N6BV-S-US,WORKHORSE GROUP INC,69.2511,-0.85213765898116,,,20171231,10.84646,-41.216788,16.504293,,6.853878,-1.06,3.511564,-1.06,24.516863,0.143355
CSW9XR-S-CA,VANADIUM ONE ENERGY CORP,2.92986,-0.01683282611281,1.58938,,20170228,0,-0.640613,2.067559,,0,-0.05,1.996471,-0.05,0,0.210389
C8WLLN-S-US,KALLO INC,34.3549,-0.00051423296771,,,20171231,0,-7.03197500000823,0.004,,0.949766,-0.01,-4.326395,-0.01,0,0
FQYKSK-S-CA,WEST KIRKLAND MINING INC,22.1081,-0.00177110631045,0.539084,,20171231,0,-1.029396,39.567013,,0,0,39.319891,-0.0031,0.007936,1.690293
DKNL1N-S-US,CENTURYLINK INC,20314.7,4.9478611484451,0.866384,11.9936,20171231,17656,1389,75611,2413,37726,2.21,23491,2.21,12139,3106
Q9ND4H-S-US,CORELOGIC INC,3987.3,4.75879620478355,3.89294,22.5178,20171231,1851.117,151.849,4077.413,102.205,1753.57,1.78,1007.876,1.8186,1152.657,75.498
WDGB9L-S-US,YIPPY INC,17.3452,-0.00376093991272,4.78234,,20170531,1.1179,-4.361961,5.069049,,0.45874,-0.06,4.383566,-0.06,,0.018566
GQM3KH-S-US,AMFIL TECHNOLOGIES INC,45.9907,0.00288710760246,51.0989,232.5,20170630,6.630973,0.248679,6.599844,,0.567473,0.0005,0.517735,0.0005,2.952193,0
TLY071-S-CA,PRECISION DRILLING CORP,1381.16,0.91295496165244,0.783324,,20171231,1321.224,-132.036,4584.457,77.089,1730.437,-0.45,1810.336,-0.45,1303.917,98.002
TP4BP9-S-US,LINK RESERVATIONS INC,6.15282,0.0000298351,,300,20171231,0,-0.006119,0.0156,,0.02719199999999,0,-0.050493,0,0,0
HKBQDN-S-US,XENIA HOTELS & RESORTS INC,2560.93,2.20617003154279,1.55277,24.4592,20171231,949.777,98.269,3115.308,-1.163,1322.593,0.92,1645.086,0.92,810.888,86.401
L44N3R-S-US,KS INTERNATIONAL HOLDINGS CORP,81.8176,-0.00001703301001,,,20171130,0,-0.013518,0,,0.038726,0,-0.147953,0,0,0
FVQGR8-S-CA,BRAVEHEART RESOURCES INC,3.93759,-0.00435016342483,44.7761,,20170531,0,-0.465492,0.168759,0.011906,0,-0.016,-0.072875,-0.016,0.000961,0.17687
GYF64L-S-CA,PROTECH HOME MEDICAL CORP,39.8051,-0.00225008968704,2.11779,,20170930,76.369,-23.759,127.217,,16.009,-0.063,89.025,-0.063,37.705,3.029
PM22MC-S-US,SANTEON GROUP INC,0.161664,-0.1493792557403,,,20171231,0.916607,-0.194265,0.030145,,0.318996,-0.1,-1.720574,-0.1,0.013256,0
PXR006-S-US,ELAH HOLDINGS INC,85.724,10.9607577807848,,,20171231,1346.4,-121.7,592.1,-6.3,111.9,-4.41,-52.4,-4.4083,1291,23.8
FX6YCW-S-US,CEFC GLOBAL STRATEGIC HOLDINGS INC,,-0.00846142367213,,,20170228,0,-0.0491270000002,0.116227,,0,-0.01,-0.258198,-0.01,0,0
